ตำบล,เทศบาล,ปีงบประมาณ,ประเภทงบ,หมวดหมู่,รายการบัญชี,หมายเหตุ,มูลค่า,หน่วย,ระดับรายละเอียด,หมายเหตุคุณภาพข้อมูล,ไฟล์ต้นฉบับ
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,งบประมาณตามหมวด,ตัวชี้วัด,อัตราเติบโตงบรวม YoY,,2.7,ร้อยละ,indicator,คำนวณจากงบประมาณรวม,งบตามหมวด.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,ตัวชี้วัดความเสี่ยง,ตัวชี้วัด,สัดส่วนงบบุคลากร/รายจ่ายรวม,,35.2,ร้อยละ,indicator,"เกณฑ์เตือน: >40% = เสี่ยงสูง, >35% = เฝ้าระวัง",ตัวชี้วัดความเสี่ยงเงินรายปี.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,ตัวชี้วัดความเสี่ยง,ตัวชี้วัด,พึ่งพาเงินอุดหนุนรัฐ/รายได้รวม,,50.0,ร้อยละ,indicator,"เกณฑ์เตือน: >55% = เสี่ยงสูง, >45% = เฝ้าระวัง",ตัวชี้วัดความเสี่ยงเงินรายปี.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,ตัวชี้วัดความเสี่ยง,ตัวชี้วัด,อัตราเบิกจ่ายจริง/งบตั้ง (execution rate),,95.7,ร้อยละ,indicator,เกณฑ์เตือน: <85% = ผิดปกติ,ตัวชี้วัดความเสี่ยงเงินรายปี.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,ตัวชี้วัดความเสี่ยง,ตัวชี้วัด,Current ratio (สินทรัพย์หมุนเวียน/หนี้สินหมุนเวียน),,18.39,เท่า,indicator,เกณฑ์เตือน: <1.0x = เสี่ยงสภาพคล่อง,ตัวชี้วัดความเสี่ยงเงินรายปี.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,ตัวชี้วัดความเสี่ยง,ตัวชี้วัด,หนี้สิน/สินทรัพย์รวม,,6.2,ร้อยละ,indicator,เกณฑ์เตือน: >30% = เสี่ยงสูง,ตัวชี้วัดความเสี่ยงเงินรายปี.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,ตัวชี้วัดความเสี่ยง,ตัวชี้วัด,กำไรสุทธิ/รายได้รวม (surplus margin),,12.8,ร้อยละ,indicator,เกณฑ์เตือน: <0% = ขาดทุน,ตัวชี้วัดความเสี่ยงเงินรายปี.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,ตัวชี้วัดความเสี่ยง,ตัวชี้วัด,กำไรสุทธิเปลี่ยนแปลง YoY,,25.2,ร้อยละ,indicator,เกณฑ์เตือน: <-20% = เสี่ยงกำไรหดตัวเร็ว,ตัวชี้วัดความเสี่ยงเงินรายปี.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,งบแสดงผลการดำเนินงาน,ค่าใช้จ่าย,เงินเดือน/ค่าจ้างบุคลากร,,24541143.66,บาท,line_item,ข้อมูลยอดรวม (ไม่มีรายการย่อย),รายจ่าย.csv
ปิงโค้ง,เทศบาลตำบลปิงโค้ง,2567,งบแสดงผลการดำเนินงาน,ค่าใช้จ่าย,บำเหน็จบำนาญ,,35868.0,บาท,line_item,ข้อมูลยอดรวม (ไม่มีรายการย่อย),รายจ่าย.csv
